"International_data"
"https://www.eia.gov/beta/international/data/browser/#/?c=ruvvvvvfvtvnvv1urvvvvfvvvvvvfvvvou20evvvvvvvvvnvvuvs&ct=0&vs=INTL.44-1-AFG-QBTU.A&vo=0&v=H&end=2016"
"Tue Apr 30 2019 10:30:49 GMT-0500 (Central Daylight Time)"
"Source: U.S. Energy Information Administration"
,,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"","Sierra Leone","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000153015,0.000154995,0.000162768,0.000162,0.000160256,0.000179982,3.9676E-5,0.000177912,0.00093613,0.00084912,0.001199988,0.0014574,0.001103856,0.000992264,0.0017118,0.00177061,0.00203104
"","Singapore","Quad Btu",0,0,0,0,0,0,0,0,0,0,0.00176834,0.00511364,0.00506758,0.00505141,0.00505484,0.00505288,0.0050666,0.00500437,0.00499653,0.00501074,0.00499849,0.009775018,0.009623658,0.01002375,0.009595328,0.0092182027,0.0100495365,0.0109962405,0.012288386,0.012340675,0.021282499,0.041126033,0.043401012,0.042449859,0.043139535,0.051618434,0.049873188
"","Slovakia","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,--,0.22730812252279,0.23773671833349,0.23296788666819,0.23046523186747,0.21940013918138,0.2249452651198,0.24292696426351,0.27995929004255,0.29282140185767,0.30377251367688,0.28161572562246,0.27450412334397,0.27547525839874,0.28068316720896,0.2491210288449,0.26730252566326,0.24304676011094,0.25696328099398,0.25362948787586,0.25879189105149,0.25991931451146,0.26361124875483,0.25634446348023,0.25703457394543
"","Slovenia","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,0.13765997852255,0.1282318535507,0.13360341538186,0.13435163422105,0.13629397764819,0.13622127111782,0.13924784370929,0.13460330984585,0.13580482203988,0.13699202137319,0.14162550470236,0.1358936318105,0.14873385603906,0.14336995238828,0.14174356008476,0.13917638465041,0.15437555784881,0.15349192140825,0.15176007566968,0.14801635603292,0.14182042405429,0.14318162999221,0.15758017954173,0.13032602702834,0.14079311557529
"","Solomon Islands","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.716E-6,9.516E-6,9.541E-6,9.51E-6,9.319E-6,2.7696E-5
"","Somalia","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010125,0,0,0,0,0,0,0,0,3.8064E-5,3.8164E-5,4.755E-5,6.5233E-5,8.3088E-5
"","South Africa","Quad Btu",2.736549830614,3.0440977177398,3.2901758464669,3.4540799633364,3.9034781571665,4.1695096970384,4.2924554266978,4.2624410632088,4.4361651796978,4.3180060627404,4.2373718874002,4.3322256720385,4.2804536152427,4.6164628176427,4.8362605321899,5.0935813975128,5.1055795880517,5.4444790856478,5.5445011204586,5.5508842193866,5.5846984812438,5.569835801722,5.5000076441927,5.9490922685503,6.1950474719484,6.0902260704813,6.0897324994978,6.1027690841267,6.2148917434989,6.132055465098,6.2369502636448,6.1736403994179,6.3236509562515,6.2902924034793,6.4396640168482,6.2023447762066,6.2585014645529
"","South Sudan","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.042912152064,0.214829763284,0.274414481952,0.283510079384,0.2836872
"","Spain","Quad Btu",0.92211686665932,0.99258029256669,1.1198020624324,1.2167955296938,1.3689826609011,1.416842511049,1.4478229910553,1.4356606959466,1.5455812887525,1.5332275516544,1.5142698440517,1.52056834506,1.4256193449448,1.4164833261614,1.3924362671627,1.324847288066,1.4750695535657,1.3936846481866,1.4258170501532,1.2894343717588,1.3922777612213,1.5519327675074,1.3816319998582,1.5507659365015,1.5094343711296,1.3449863274075,1.4388519336255,1.4321720238931,1.3866599974859,1.4463533708835,1.7360961246118,1.5535641648491,1.5516836179516,1.7263865380256,1.7238887673057,1.556803358325,1.6131424171082
"","Sri Lanka","Quad Btu",0.01520803681656,0.01626487207672,0.01663232136633,0.0126661019128,0.02160036,0.02475939,0.027337182,0.022442526,0.02653268,0.028927936,0.032391828,0.03219506,0.029691882,0.038741222,0.041759168,0.045444984,0.03328446,0.034856969,0.039523572,0.042243606,0.032398376,0.03192897,0.02726364,0.033179625,0.029507136,0.034336566,0.038366692,0.038814468,0.04054921,0.03814208,0.055423836,0.045801224,0.032773104,0.06802733,0.04599987,0.05898927,0.042642608
"","Sudan","Quad Btu",0.01043994330645,0.01305580027238,0.01331840189862,0.0134025031868,0.0131544,0.014876528,0.014875104,0.014857494,0.014742672,0.014980352,0.015166116,0.016050568,0.0175395424,0.017504706,0.017083052,0.015921528,0.0196793256,0.0253401122,0.033847171,0.145953808,0.363344649,0.406391689,0.461289832,0.516908065,0.653746176,0.667540242,0.719794534,0.8794428,0.903397592,0.92845776,0.962394816,0.903454048,0.23489543764624,0.32838152537063,0.29590295280554,0.27962054430003,0.27007124051597
"","Suriname","Quad Btu",0.00917260690507,0.0086237271615,0.01098715886613,0.0075112929948,0.00883224,0.012670184,0.012117076,0.007585237,0.011888056,0.020796904,0.021176629,0.022687503,0.025996314,0.0260197,0.028778288,0.029622099,0.030935188,0.024236207,0.029495228,0.036549586,0.03051243,0.030634725,0.030681493,0.0307573,0.030921944,0.031352479,0.03507280303,0.039978542236,0.04480497282,0.04525216,0.048514047214572,0.048205730414572,0.048016379955556,0.046585059513661,0.047086922513661,0.052028402515483,0.050251669333333
"","Swaziland","Quad Btu",0.0056209767113151,0.0050937921859959,0.0042639703737912,0.0035010342121261,0.0042502317822123,0.0057725057084377,0.0057005230043744,0.0056992595640051,0.0058981110176312,0.00548958878797,0.0051375385583088,0.0049170810667,0.0048118555989431,0.0034438037994715,0.0078517512455901,0.0062680631501821,0.0052430953626367,0.0067319563458547,0.011484339555667,0.012194885011498,0.010935727075984,0.0098400005366706,0.012069324579519,0.011424625966682,0.012083586905663,0.011869542911233,0.0091950377548374,0.0070854089970778,0.0059541498831716,0.0058390715190832,0.0059821508000485,0.0063401105643761,0.0070079592518621,0.0095490627766792,0.0083611353092494,0.0070100902162063,0.0059207608439265
"","Sweden","Quad Btu",0.87380590534307,0.98868657695396,0.95483515214761,1.072053860263,1.2104685649512,1.3098230044067,1.3182473445675,1.4040555587283,1.3900268569845,1.3918594608581,1.4159347011144,1.4107183764729,1.3937823888392,1.37394196,1.329107844,1.390932202794,1.26501317328,1.398847938016,1.495983951552,1.459737572927,1.39140895835,1.546405275102,1.373317955865,1.239540916522,1.4444376216764,1.5175038275904,1.366987995339,1.418464852307,1.429282432258,1.2982242050714,1.3855868616933,1.4239054360776,1.5715345189068,1.4474911483977,1.4580966269285,1.5170242629586,1.4530018830873
"","Switzerland","Quad Btu",0.47540939152049,0.5152629070886,0.52227438841162,0.5205701775358,0.490330248,0.548938617,0.558927328,0.580915764,0.599892972,0.54199344,0.553814378,0.568536632,0.579373938,0.60857745382,0.65389946862,0.61329189665,0.551848875985,0.606422131489,0.605406115479,0.673871829479,0.648053860164,0.70331813767,0.639795154992,0.636750012093,0.61799775585,0.55789874739921,0.59881554231073,0.64076237823666,0.64605827165046,0.6391318169409,0.63389831608456,0.60267619305329,0.644867401305,0.651982746031,0.667777119248,0.618524644116,0.566275853723
"","Syria","Quad Btu",0.41152568033686,0.4096490368906,0.39819017956127,0.4138355104868,0.425986,0.439359643,0.475123586,0.568891389,0.645091752,0.829659008,1.002737722,1.256289732,1.23711754,1.409424912,1.425941636,1.43889858,1.5117625092,1.4792518956,1.502729106,1.4799933404,1.462952629,1.365903523,1.42172496818,1.4028976265,1.37974796722,1.293928812724,1.238595031024,1.164822472,1.134125126324,1.140605772548,1.2752332756927,1.1392470873769,0.63680846480738,0.38186289347131,0.26985220064959,0.24276700147951,0.22320510217667
"","Taiwan","Quad Btu",0.23246742921695,0.28829303346645,0.30130572899429,0.35708233419304,0.40571968616509,0.45328012698452,0.41983120567756,0.47419133673087,0.41141431717627,0.40658584724162,0.49622582235137,0.42762197996114,0.43936542430095,0.41426917168272,0.43265299659931,0.43464333589768,0.4563394803828,0.44390643702923,0.45878249654858,0.46549945141101,0.46517062448071,0.4443079959,0.4671201463,0.4611198796,0.4686418962,0.47981244204,0.46939150084,0.481348313,0.482697253404,0.48347385938,0.49085511578772,0.49910588199268,0.50175806958667,0.51526841229185,0.51377112315272,0.45834055750272,0.42870666986667
"","Tajikistan","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,0.17929960084215,0.18558484686223,0.17710062812028,0.15448062705442,0.15605534548996,0.14281777166647,0.14814470001546,0.16148682201546,0.14508505547895,0.14949157268795,0.15712960648193,0.1683188057014,0.16713078971831,0.1726038323853,0.16963827978228,0.17421878600413,0.17110545136509,0.16039606790859,0.16528203009005,0.16368911735198,0.17063479458616,0.17412482098571,0.17163807758937,0.18280871307049,0.18460845314809
"","Tanzania","Quad Btu",0.01025295924723,0.01065160966978,0.01074671675964,0.0111932993648,0.01142136,0.011637958,0.011166774,0.012106878,0.012729492,0.015069765778149,0.016310602445372,0.018401419112596,0.018031418225191,0.018594609450382,0.016615191198127,0.016980668450382,0.019832978310723,0.016097133468425,0.022291890824255,0.023775421040424,0.023712822108706,0.028622492592154,0.029473728624427,0.027366897827168,0.02951052803803,0.034337208908398,0.03330159384727,0.04529359970658,0.047092921100562,0.051949109425907,0.056478483665571,0.040629878685235,0.040888912445284,0.042994601525905,0.052100743472592,0.066415435085188,0.084383455188762
"","Thailand","Quad Btu",0.030218396506009,0.091193766994548,0.13156609650582,0.15279756935166,0.19636664465219,0.32719917594127,0.33297889922635,0.34504862498986,0.41698699521363,0.44361035753753,0.51054892618969,0.56190996480643,0.59339236831273,0.65371826628149,0.72902140453212,0.80767644245311,0.92345566838491,1.0915734981563,1.0888421923109,1.1367507042065,1.2425397680455,1.2764655106107,1.3730841142347,1.5281016850594,1.5614123535827,1.7124543339187,1.8166234765397,1.8869973990968,2.0344933569251,2.1386467659625,2.3401059703053,2.4468559292228,2.6520996944142,2.6917953752093,2.7044809860547,2.6377816333786,2.7899823692773
"","Timor-Leste (East Timor)","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0.10152934,0.18369845,0.35184816986302,0.40575288835616,0.437995759,0.429641444,0.3946993135,0.370135014,0.35961906425,0.3950026325,0.379274995,0.4076165625,0.331212793253
"","Togo","Quad Btu",0.00039474412502,0.00039721409956,0.00059587826391,0.0001998803458,0.00039672,0.000793972,0.000793896,0.000791844,0.000784624,0.00099104,0.00098819,0.002014148,0.001323776,0.00237107,0.001526768,0.00262956,0.0019646,0.000949809,0.001753884,0.002075878,0.001009899,0.00051665,0.000874878,0.001245375,0.0008203104,0.0007489251,0.0009204832,0.000993342,0.000906568,0.00110288,0.0009395028,0.0010745896,0.0008916492,0.0007241619,0.00119826,0.000596416,0.001947952
"","Tonga","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"","Trinidad and Tobago","Quad Btu",0.54981409608225,0.6122598,0.5023011,0.4844582,0.57539106,0.610439125,0.52860187,0.495468181,0.507315676,0.50794646,0.514770962,0.54677955,0.513165757,0.534265241,0.562466984,0.580708038,0.61558875215,0.6287954375,0.626510799,0.7303472127,0.81513385382,0.842396809869,0.943736008632,1.311508506367,1.325475307968,1.50389332456,1.714697069142,1.762031064748,1.768512480582,1.805292631934,1.8576115558214,1.7959074244651,1.7320956191769,1.8131007743938,1.7837397780568,1.671780573443,1.5299556390843
"","Tunisia","Quad Btu",0.24462402,0.26192791707598,0.27120890618057,0.2684286,0.27479672,0.255176216,0.248620056,0.241006188,0.23691032,0.241486525,0.215385265,0.2357298672,0.253275836,0.226026407,0.21095153,0.19997618,0.2150827299,0.2444188192,0.247032421,0.25299774,0.2461773036,0.24328357417,0.251764645,0.2568765388,0.269722746,0.264252614,0.266633201,0.2428270233,0.29154407321,0.238105474138,0.2403442872472,0.21252239842699,0.20805977201941,0.20480780447461,0.17741207661898,0.14519542406823,0.14265627844778
"","Turkey","Quad Btu",0.38349788687702,0.41788577837747,0.45670694258953,0.44020104770714,0.49642096400753,0.57251712653041,0.65299054641538,0.73202165720546,0.75632707808299,0.77861819625802,0.82853287262212,0.84616383665213,0.92287666679819,0.95359076684645,0.96248903513318,1.0103525130967,1.0745751176392,1.0984127732313,1.1925616700375,1.1053917930912,1.0178568584541,0.91957297780197,0.93894861813843,0.9082453100492,0.99076366803204,1.0434191133914,1.1377907383168,1.15463576897,1.1741328902415,1.203961749461,1.3251441640006,1.3508125918488,1.3576235962469,1.3610774336695,1.2058212359572,1.4425002887693,1.5996184563992
"","Turkmenistan","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,2.344203588,2.58217732,1.494025244,1.361361448,1.55037942,1.1596435975,0.749888416,1.1478838715,2.0477152713,2.133078201,2.3824706296,2.606049206,2.61657972885,2.742491677,2.543379794,2.742339372,2.761217282,1.6904825582,1.9524836037839,2.7144832597888,2.9469368044211,3.1987900720816,3.3729310981752,3.5342668672911,3.3639231281266
"","Turks and Caicos Islands","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"","U.S. Pacific Islands","Quad Btu",0,0,0,0,0,0.000167152,0.00031338,0.00031257,0.00030972,0.00031296,0.00031206,0.00031308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"","U.S. Territories","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"","Uganda","Quad Btu",0.00657560608257,0.00536239034406,0.00580197256965,0.0053967693366,0.00638928,0.006560716,0.00668544,0.006376428,0.005998244,0.007072896,0.007915922,0.008014848,0.010062766,0.009876022,0.010285052,0.01067292,0.01144638,0.01266412,0.012797235,0.012864308,0.015821751,0.015974818,0.016968564,0.017739,0.018910208,0.018428157,0.0123844388668,0.014717276,0.016239392,0.01382016,0.015912036,0.016643508,0.01670058,0.018853016,0.02437413,0.024658074,0.029985536
"","Ukraine","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,4.8549192343042,4.3919681575098,3.8239161218818,3.5458456518293,3.1780450893738,3.2203876518903,3.242384559144,3.2597042102038,3.2573321060846,3.2660716273045,3.2652232958959,3.4133164687003,3.3884186367982,3.4339285526289,3.4969119279455,3.4965158199994,3.4799446121861,3.295909272078,3.2901571436021,3.3950017416061,3.4655958159281,3.4100120590633,2.9144629628118,2.543055320196,2.5331400510669
"","United Arab Emirates","Quad Btu",3.888628384,3.45412536,2.9991024,2.90859198,3.003496128,3.29177246,3.6780938,4.20945752,4.22196108,4.9953612,5.5127912115682,6.2412736,6.1099574088,5.783464473,5.836596028,6.139453216,6.340269778,6.50094902955,6.60659720135,6.2539840822,6.7668609159,6.5937352496,6.5001081059,7.12961847595,7.42447819545,7.5911778539,7.8689687519,7.915892540168,8.1914271952,7.58732552176,7.7133437939843,8.5414040509212,9.0045971771824,9.0387699167531,9.2296208023873,9.726879278212,9.9768281500002
"","United Kingdom","Quad Btu",8.7076684681102,9.0133383677175,9.6405804933137,10.139909224117,8.8302802760381,10.24514828278,10.691503160553,10.396201079348,10.046646312708,9.0411138248472,8.9999727576813,9.3523515162342,9.3080262048406,9.583937588118,10.353557718105,10.992043757257,11.684404111157,11.377094001183,11.588019889031,11.938395238922,11.164868549232,11.195510436914,11.032758363668,10.51396914184,9.432131900229,8.5642137012123,7.8056849339183,7.3277697628704,6.9835991601446,6.5880249744038,6.3558233480735,5.5324060146128,4.9659629353418,4.6834290975993,4.6991036644712,5.170095885379,5.2105606346229
"","United States","Quad Btu",67.17478184982,66.950488079509,66.567922019435,64.114203331626,68.84019804533,67.698951809797,67.065839263075,67.541838214783,68.917603053439,69.319629944156,70.703044450961,70.361849116425,69.954306383914,68.314735804566,70.724445866718,71.17196781185,72.485008074889,72.469778125306,72.875614452968,71.739655775268,71.330009651073,71.731274130339,70.710618317313,69.935451691757,70.227828628557,69.430665063209,70.733343527286,71.397685460589,73.205457506864,72.636621404618,74.868898743825,78.060411448733,79.262090426928,81.870580679011,87.754475051798,88.247113866019,84.262287977518
"","Uruguay","Quad Btu",0.02336261939921,0.0263415666024,0.02530914520923,0.074849929493,0.07342452,0.066693648,0.075388782,0.074870934,0.055377936,0.040277952,0.072782794,0.063743088,0.081784536,0.075090756,0.0768542,0.06022208,0.05946534,0.065894276,0.092843685,0.056161192,0.071570216,0.094453953,0.096450213,0.0859005,0.047766304,0.066563343,0.03580759,0.0803075,0.052186784,0.05896992,0.09385191048548,0.0728122521888,0.06292575951288,0.09071537147533,0.11332854338726,0.11410763879913,0.1189492993261
"","Uzbekistan","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,1.8057211459069,1.9173070928788,2.0570261020559,2.1482580584393,2.15746096293,2.1802024034324,2.3879945764682,2.3869752325647,2.4115348288287,2.6562093721182,2.4572017989142,2.4631548998199,2.5471125524425,2.5066548386398,2.5928618344023,2.6667766193832,2.7920419267535,2.4859226099033,2.4898054009072,2.6113990566944,2.5605112969087,2.4985979276994,2.4816332274305,2.3275660413373,2.1717472126394
"","Vanuatu","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.878E-5,3.98356E-5,4.94832E-5,4.96132E-5,4.9452E-5,4.84588E-5,9.232E-5
"","Venezuela","Quad Btu",5.7660516985274,5.6680122549886,5.2501074872721,5.0326542334908,5.0547103179606,4.8177161046054,5.2132178032501,5.171519585609,5.58728304159,5.7721598730263,6.3118815061142,6.9670228704387,6.9633168151468,7.2726695375649,7.7110658214036,8.0917377300786,8.6298825410733,9.4773685024826,9.4412658849347,8.5338978576206,9.363507946933,9.2221209577587,8.1511149853372,7.3310649785504,8.0715805830962,8.0209640041621,7.9649349544136,7.7091341152361,7.7051700804751,7.5688584719474,7.2569616470016,7.5453184189648,7.5837886346042,7.539029406065,7.5630654459521,7.4352239845031,6.9144117875645
"","Vietnam","Quad Btu",0.149031097256,0.17207014054211,0.18223009224842,0.18288648770388,0.14871520514181,0.16507521143265,0.18115655013563,0.19639819155158,0.21252292471084,0.24645623120166,0.28868098219823,0.38002502423159,0.45185840442039,0.50033838373311,0.57414483137162,0.73429999258682,0.79807192306159,0.84686080347098,0.98420209184303,1.0672722867821,1.1910681094182,1.369801699617,1.4441752321544,1.5720653699418,1.8928706834047,2.0613416540199,2.2273442350378,2.2604538794479,2.2366101947451,2.4526108386881,2.4186462186071,2.5821536914912,2.6554213757346,2.5945536228715,2.6633785986704,2.6899556471786,2.6065297216204
"","Virgin Islands,  U.S.","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000260099,0.0041729856,0,0,6.8012E-6,6.6612E-6,3.8164E-5,0.00014265,0.00027957,0.00027696
"","Virgin Islands, British","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07316E-5,1.06876E-5,1.04676E-5,1.04951E-5,1.0461E-5,1.21147E-5,1.20016E-5
"","Wake Island","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"","Western Sahara","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"","Yemen","Quad Btu",0,0,0,0,0,0,0.0208488,0.0419312,0.362685504,0.40567049,0.40359525,0.411656125,0.3817074,0.4597175,0.70096475,0.72083475,0.71367,0.756896525,0.810917625,0.8549715,0.9175042753,0.9215146495,0.9181697007,0.89755100025,0.8476402811,0.83630825835,0.78383072095,0.665947051025,0.62520877155,0.62575748485,0.82376737287692,0.81170393961538,0.63275275942308,0.66720072369231,0.61788605607692,0.20858563276923,0.0708699667556
